ID,correlatio,group,REGION_OFC,SUBREG.x,PROVINCIA.,MEDIA_ALTU,SUMA_DAP_X,AREA_BASAL,VOL_M3_HA.,CANTIDAD_I,CANTIDAD_1,PORCENTAJE,PORCENTA_1,PORCENTA_2,PORCENTA_3,PORCENTA_4,MEDIA_ALT_,MEDIA_DAB_,CANTIDAD_T,CANTIDAD_2,REGENERACI,REGENERA_1,LONGITUD_G,LATITUD_GR,LONGITUD_I,LATITUD_IN,ALTITUD.x,PENDIENTE_,EXPOSICION,OTBN_CATEG,FECHA_UM_A,FECHA_UM_M,TIPO_PAISA,SALINIDAD_,INCENDIOS_,PASTOREO_P,GANADO_BOV,GANADO_OVI,GANADO_CAP,GANADO_EQU,GANADO_OTR,GANADO_O_1,EROSION_PR,EROSION_FI,EROSION_EO,EROSION_HI,PFNM_PRESE,PFNM_REGIS,PFNM_REG_1,PFNM_REG_2,PFNM_REG_3,PFNM_REG_4,FORMAS_HEL,FORMAS_CAC,FORMAS_EPI,FORMAS_BRI,FORMAS_LIA,FORMAS_ORQ,FORMAS_GRA,FORMAS_OTR,Ley_N1_06.,Ley_N2_06.,PRESENTA_I,REGION_O_1,SUBREG.y,PROVINCI_1,MEDIA_AL_1,SUMA_DAP_1,AREA_BAS_1,VOL_M3_H_1,CANTIDAD_3,CANTIDAD_4,PORCENTA_5,PORCENTA_6,PORCENTA_7,PORCENTA_8,PORCENTA_9,MEDIA_AL_2,MEDIA_DA_1,CANTIDAD_5,CANTIDAD_6,REGENERA_2,REGENERA_3,LONGITUD_1,LATITUD__1,LONGITUD_2,LATITUD__2,ALTITUD.y,PENDIENT_1,EXPOSICI_1,OTBN_CAT_1,FECHA_UM_1,FECHA_UM_2,TIPO_PAI_1,SALINIDA_1,INCENDIO_1,PASTOREO_1,GANADO_B_1,GANADO_O_2,GANADO_C_1,GANADO_E_1,GANADO_O_3,GANADO_O_4,EROSION__1,EROSION__2,EROSION__3,EROSION__4,PFNM_PRE_1,PFNM_REG_5,PFNM_REG_6,PFNM_REG_7,PFNM_REG_8,PFNM_REG_9,FORMAS_H_1,FORMAS_C_1,FORMAS_E_1,FORMAS_B_1,FORMAS_L_1,FORMAS_O_1,FORMAS_G_1,FORMAS_O_2,Ley_N1_0_1,Ley_N2_0_1,PRESENTA_1
22090030.000000000000000,0.315655681479437,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,6.170454545000000,5.685939228000000,9.777832264000001,54.336549269999999,44.000000000000000,908.799999999999955,52.112676059999998,"42.25352113",94.366197180000000,"0","0",NA,NA,0.000000000000000,0.000000000000000,2.000000000000000,400.000000000000000,-61.654313000000002,-24.480823999999998,-61.654305559999997,-24.480805560000000,"177",NA,NA,sin_categoria,2017.000000000000000,10.000000000000000,llano,presencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","0","1","0","1",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,6.170454545000000,5.685939228000000,9.777832264000001,54.336549269999999,44.000000000000000,908.799999999999955,52.112676059999998,"42.25352113",94.366197180000000,"0","0",NA,NA,0.000000000000000,0.000000000000000,2.000000000000000,400.000000000000000,-61.654313000000002,-24.480823999999998,-61.654305559999997,-24.480805560000000,"177",NA,NA,sin_categoria,2017.000000000000000,10.000000000000000,llano,presencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","0","1","0","1",TF,NA,SI
22090033.000000000000000,0.264116626117092,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.531034483000000,3.686244763000000,6.303677288000000,32.253663600000003,29.000000000000000,641.600000000000023,100.000000000000000,"0",100.000000000000000,"0","0",NA,NA,0.000000000000000,0.000000000000000,7.000000000000000,1400.000000000000000,-61.651412000000001,-24.751587000000001,-61.651388890000000,-24.751555560000000,"163",sin_pendiente,NA,II,2017.000000000000000,11.000000000000000,llano,ausencia,FALSE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","0","1","0","1",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.531034483000000,3.686244763000000,6.303677288000000,32.253663600000003,29.000000000000000,641.600000000000023,100.000000000000000,"0",100.000000000000000,"0","0",NA,NA,0.000000000000000,0.000000000000000,7.000000000000000,1400.000000000000000,-61.651412000000001,-24.751587000000001,-61.651388890000000,-24.751555560000000,"163",sin_pendiente,NA,II,2017.000000000000000,11.000000000000000,llano,ausencia,FALSE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","0","1","0","1",TF,NA,SI
22090035.000000000000000,0.201551766355403,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,6.441176471000000,8.755977471000000,15.587341820000001,56.288078570000003,51.000000000000000,715.100000000000023,52.112676059999998,"35.21126761",87.323943659999998,"0","0",NA,NA,0.000000000000000,0.000000000000000,12.000000000000000,2400.000000000000000,-61.649453999999999,-24.932089999999999,-61.649472220000000,-24.932111110000001,"156",sin_pendiente,NA,II,2017.000000000000000,9.000000000000000,llano,ausencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","0","0","0",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,6.441176471000000,8.755977471000000,15.587341820000001,56.288078570000003,51.000000000000000,715.100000000000023,52.112676059999998,"35.21126761",87.323943659999998,"0","0",NA,NA,0.000000000000000,0.000000000000000,12.000000000000000,2400.000000000000000,-61.649453999999999,-24.932089999999999,-61.649472220000000,-24.932111110000001,"156",sin_pendiente,NA,II,2017.000000000000000,9.000000000000000,llano,ausencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","0","0","0",TF,NA,SI
22090037.000000000000000,0.249806395786979,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.924242424000000,4.958142454000000,9.472666907000001,40.339470849999998,33.000000000000000,681.600000000000023,29.577464790000001,"30.98591549",60.563380279999997,"0","50.70422535","16","40.5",1.000000000000000,10.000000000000000,13.000000000000000,2600.000000000000000,-61.647477000000002,-25.112589000000000,-61.647472219999997,-25.112583330000000,"162",NA,NA,II,2017.000000000000000,7.000000000000000,llano,presencia,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","1","0","1",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.924242424000000,4.958142454000000,9.472666907000001,40.339470849999998,33.000000000000000,681.600000000000023,29.577464790000001,"30.98591549",60.563380279999997,"0","50.70422535","16","40.5",1.000000000000000,10.000000000000000,13.000000000000000,2600.000000000000000,-61.647477000000002,-25.112589000000000,-61.647472219999997,-25.112583330000000,"162",NA,NA,II,2017.000000000000000,7.000000000000000,llano,presencia,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","1","0","1",TF,NA,SI
22090037.999999996274710,0.202009653947813,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.534848485000000,4.917099506000000,7.822313752000000,26.424469309999999,33.000000000000000,564.399999999999977,59.154929580000001,"5.633802817",59.154929580000001,"76.05633803","90.14084507",NA,NA,0.000000000000000,0.000000000000000,15.000000000000000,3000.000000000000000,-61.646481999999999,-25.202836000000001,-61.646444440000003,-25.202833330000001,"155",NA,NA,II,2017.000000000000000,7.000000000000000,llano,presencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","0","0","0",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.534848485000000,4.917099506000000,7.822313752000000,26.424469309999999,33.000000000000000,564.399999999999977,59.154929580000001,"5.633802817",59.154929580000001,"76.05633803","90.14084507",NA,NA,0.000000000000000,0.000000000000000,15.000000000000000,3000.000000000000000,-61.646481999999999,-25.202836000000001,-61.646444440000003,-25.202833330000001,"155",NA,NA,II,2017.000000000000000,7.000000000000000,llano,presencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","0","0","0",TF,NA,SI
22090042.000000000000000,0.227368513991709,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,6.020270270000000,6.308905093000000,11.014871599999999,39.496086970000000,37.000000000000000,545.799999999999955,23.943661970000001,"29.57746479",53.521126760000001,"87.32394366","95.77464789",NA,NA,0.000000000000000,0.000000000000000,20.000000000000000,4000.000000000000000,-61.642451000000001,-25.563815000000002,-61.642444439999998,-25.563777779999999,"157",NA,NA,II,2017.000000000000000,7.000000000000000,llano,ausencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","1","0","0","0","0","0",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,6.020270270000000,6.308905093000000,11.014871599999999,39.496086970000000,37.000000000000000,545.799999999999955,23.943661970000001,"29.57746479",53.521126760000001,"87.32394366","95.77464789",NA,NA,0.000000000000000,0.000000000000000,20.000000000000000,4000.000000000000000,-61.642451000000001,-25.563815000000002,-61.642444439999998,-25.563777779999999,"157",NA,NA,II,2017.000000000000000,7.000000000000000,llano,ausencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","1","0","0","0","0","0",TF,NA,SI
22091033.000000003725290,0.296207153562135,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.000000000000000,2.176548643000000,4.260446765000000,14.657583170000001,13.000000000000000,247.199999999999989,100.000000000000000,"0",100.000000000000000,"0","100",NA,NA,0.000000000000000,0.000000000000000,10.000000000000000,2000.000000000000000,-61.552581000000004,-24.750665000000001,-61.552583329999997,-24.750638890000001,"161",NA,NA,II,2018.000000000000000,5.000000000000000,llano,presencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","0","0","0","1",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.000000000000000,2.176548643000000,4.260446765000000,14.657583170000001,13.000000000000000,247.199999999999989,100.000000000000000,"0",100.000000000000000,"0","100",NA,NA,0.000000000000000,0.000000000000000,10.000000000000000,2000.000000000000000,-61.552581000000004,-24.750665000000001,-61.552583329999997,-24.750638890000001,"161",NA,NA,II,2018.000000000000000,5.000000000000000,llano,presencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","0","0","0","1",TF,NA,SI
22091034.000000000000000,0.204374509440757,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.834545455000000,6.929859292000000,14.573370479999999,75.481500580000002,55.000000000000000,1399.700000000000045,77.464788729999995,"23.94366197",100.000000000000000,"0","0",NA,NA,0.000000000000000,0.000000000000000,24.000000000000000,4800.000000000000000,-61.551532999999999,-24.840913000000000,-61.551555559999997,-24.840916669999999,"166",sin_pendiente,NA,II,2017.000000000000000,9.000000000000000,llano,ausencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","0","0","0","0",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.834545455000000,6.929859292000000,14.573370479999999,75.481500580000002,55.000000000000000,1399.700000000000045,77.464788729999995,"23.94366197",100.000000000000000,"0","0",NA,NA,0.000000000000000,0.000000000000000,24.000000000000000,4800.000000000000000,-61.551532999999999,-24.840913000000000,-61.551555559999997,-24.840916669999999,"166",sin_pendiente,NA,II,2017.000000000000000,9.000000000000000,llano,ausencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","0","0","0","0",TF,NA,SI
22091035.000000000000000,0.299690285656912,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,6.200000000000000,9.788084960999999,18.684124910000001,114.424014600000007,58.000000000000000,902.299999999999955,100.000000000000000,"36.61971831",100.000000000000000,"0","84.50704225",NA,NA,0.000000000000000,0.000000000000000,9.000000000000000,1800.000000000000000,-61.550480000000000,-24.931159999999998,-61.550472220000003,-24.931166670000000,"151",NA,NA,sin_categoria,2017.000000000000000,7.000000000000000,llano,ausencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","0","0","0","0",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,6.200000000000000,9.788084960999999,18.684124910000001,114.424014600000007,58.000000000000000,902.299999999999955,100.000000000000000,"36.61971831",100.000000000000000,"0","84.50704225",NA,NA,0.000000000000000,0.000000000000000,9.000000000000000,1800.000000000000000,-61.550480000000000,-24.931159999999998,-61.550472220000003,-24.931166670000000,"151",NA,NA,sin_categoria,2017.000000000000000,7.000000000000000,llano,ausencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","0","0","0","0",TF,NA,SI
22091037.000000000000000,0.210554533995193,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,6.141463415000000,7.157639392000000,15.926235869999999,79.162145550000005,41.000000000000000,644.399999999999977,100.000000000000000,"0",100.000000000000000,"0","100",NA,NA,0.000000000000000,0.000000000000000,6.000000000000000,1200.000000000000000,-61.548358000000000,-25.111650999999998,-61.548361110000002,-25.111638889999998,"158",sin_pendiente,NA,II,2018.000000000000000,4.000000000000000,llano,ausencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","0","0","0","1",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,6.141463415000000,7.157639392000000,15.926235869999999,79.162145550000005,41.000000000000000,644.399999999999977,100.000000000000000,"0",100.000000000000000,"0","100",NA,NA,0.000000000000000,0.000000000000000,6.000000000000000,1200.000000000000000,-61.548358000000000,-25.111650999999998,-61.548361110000002,-25.111638889999998,"158",sin_pendiente,NA,II,2018.000000000000000,4.000000000000000,llano,ausencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","0","0","0","1",TF,NA,SI
22091038.000000000000000,0.240205600103876,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.850000000000000,3.606519433000000,8.384084475000000,50.282669460000001,19.000000000000000,307.199999999999989,100.000000000000000,"0",100.000000000000000,"0","100",NA,NA,0.000000000000000,0.000000000000000,10.000000000000000,2000.000000000000000,-61.547289999999997,-25.201895000000000,-61.547277780000002,-25.201888889999999,"151",sin_pendiente,NA,II,2018.000000000000000,4.000000000000000,llano,ausencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","0","0","0","1",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.850000000000000,3.606519433000000,8.384084475000000,50.282669460000001,19.000000000000000,307.199999999999989,100.000000000000000,"0",100.000000000000000,"0","100",NA,NA,0.000000000000000,0.000000000000000,10.000000000000000,2000.000000000000000,-61.547289999999997,-25.201895000000000,-61.547277780000002,-25.201888889999999,"151",sin_pendiente,NA,II,2018.000000000000000,4.000000000000000,llano,ausencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","0","0","0","1",TF,NA,SI
22091039.000000000000000,0.219934139783724,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.507692308000000,4.083843942000000,6.731043452000000,25.148202210000001,26.000000000000000,435.800000000000011,26.760563380000001,"11.26760563",38.028169009999999,"74.64788732","57.74647887",NA,NA,0.000000000000000,0.000000000000000,17.000000000000000,3400.000000000000000,-61.546216000000001,-25.292138000000001,-61.547222220000002,-25.292194439999999,"157",NA,NA,II,2017.000000000000000,7.000000000000000,llano,ausencia,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","1","0","1",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.507692308000000,4.083843942000000,6.731043452000000,25.148202210000001,26.000000000000000,435.800000000000011,26.760563380000001,"11.26760563",38.028169009999999,"74.64788732","57.74647887",NA,NA,0.000000000000000,0.000000000000000,17.000000000000000,3400.000000000000000,-61.546216000000001,-25.292138000000001,-61.547222220000002,-25.292194439999999,"157",NA,NA,II,2017.000000000000000,7.000000000000000,llano,ausencia,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","1","0","1",TF,NA,SI
22091040.000000000000000,0.200713500546588,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,7.525000000000000,3.480000000000000,8.169978731000000,46.305037740000003,16.000000000000000,160.000000000000000,14.084507040000000,"9.85915493",23.943661970000001,"84.50704225","100",NA,NA,0.000000000000000,0.000000000000000,25.000000000000000,5000.000000000000000,-61.545136999999997,-25.382379000000000,-61.545111110000001,-25.382388890000001,"148",NA,NA,II,2017.000000000000000,7.000000000000000,llano,presencia fuerte,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","1","0","0","1","0","1",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,7.525000000000000,3.480000000000000,8.169978731000000,46.305037740000003,16.000000000000000,160.000000000000000,14.084507040000000,"9.85915493",23.943661970000001,"84.50704225","100",NA,NA,0.000000000000000,0.000000000000000,25.000000000000000,5000.000000000000000,-61.545136999999997,-25.382379000000000,-61.545111110000001,-25.382388890000001,"148",NA,NA,II,2017.000000000000000,7.000000000000000,llano,presencia fuerte,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","1","0","0","1","0","1",TF,NA,SI
22091043.000000003725290,0.256573296873937,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.792307692000000,6.150400459000000,12.754236990000001,62.887464760000000,39.000000000000000,770.899999999999977,46.478873239999999,"7.042253521",53.521126760000001,"30.98591549","0",NA,NA,0.000000000000000,0.000000000000000,39.000000000000000,7800.000000000000000,-61.541868999999998,-25.653096999999999,-61.541805560000000,-25.653111110000001,"153",NA,NA,II,2017.000000000000000,7.000000000000000,llano,ausencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","1","1","0","1","0","1",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.792307692000000,6.150400459000000,12.754236990000001,62.887464760000000,39.000000000000000,770.899999999999977,46.478873239999999,"7.042253521",53.521126760000001,"30.98591549","0",NA,NA,0.000000000000000,0.000000000000000,39.000000000000000,7800.000000000000000,-61.541868999999998,-25.653096999999999,-61.541805560000000,-25.653111110000001,"153",NA,NA,II,2017.000000000000000,7.000000000000000,llano,ausencia,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","1","1","0","1","0","1",TF,NA,SI
22092032.000000000000000,0.242414166137071,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,6.586956522000000,5.238926656000000,16.308365569999999,66.483655940000006,23.000000000000000,376.500000000000000,53.521126760000001,"0",53.521126760000001,"0","100",NA,NA,0.000000000000000,0.000000000000000,4.000000000000000,800.000000000000000,-61.454869000000002,-24.659431999999999,-61.454861110000003,-24.659444440000001,"163",sin_pendiente,NA,sin_categoria,2017.000000000000000,9.000000000000000,llano,presencia,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","1","0","0","0",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,6.586956522000000,5.238926656000000,16.308365569999999,66.483655940000006,23.000000000000000,376.500000000000000,53.521126760000001,"0",53.521126760000001,"0","100",NA,NA,0.000000000000000,0.000000000000000,4.000000000000000,800.000000000000000,-61.454869000000002,-24.659431999999999,-61.454861110000003,-24.659444440000001,"163",sin_pendiente,NA,sin_categoria,2017.000000000000000,9.000000000000000,llano,presencia,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","0","0","0","1","0","0","0",TF,NA,SI
22092033.000000000000000,0.241922622648040,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.125000000000000,2.112289813000000,3.425174483000000,11.704456710000001,16.000000000000000,306.500000000000000,91.549295770000001,"19.71830986",100.000000000000000,"0","50.70422535",NA,NA,0.000000000000000,0.000000000000000,18.000000000000000,3600.000000000000000,-61.453755000000001,-24.749677999999999,-61.453749999999999,-24.749666670000000,"150",NA,NA,II,2017.000000000000000,7.000000000000000,llano,presencia,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","1","0","1",OTF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,5.125000000000000,2.112289813000000,3.425174483000000,11.704456710000001,16.000000000000000,306.500000000000000,91.549295770000001,"19.71830986",100.000000000000000,"0","50.70422535",NA,NA,0.000000000000000,0.000000000000000,18.000000000000000,3600.000000000000000,-61.453755000000001,-24.749677999999999,-61.453749999999999,-24.749666670000000,"150",NA,NA,II,2017.000000000000000,7.000000000000000,llano,presencia,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","1","0","1",OTF,NA,SI
22092035.000000000000000,0.250217666971544,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,9.141666667000001,4.059548455000000,15.154744510000000,54.281699340000003,12.000000000000000,120.000000000000000,39.436619720000003,"23.94366197",63.380281689999997,"0","73.23943662",NA,NA,0.000000000000000,0.000000000000000,15.000000000000000,3000.000000000000000,-61.451511000000004,-24.930164999999999,-61.451500000000003,-24.930166669999998,"149",NA,NA,II,2017.000000000000000,7.000000000000000,llano,ausencia,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","1","0","1",OTF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,9.141666667000001,4.059548455000000,15.154744510000000,54.281699340000003,12.000000000000000,120.000000000000000,39.436619720000003,"23.94366197",63.380281689999997,"0","73.23943662",NA,NA,0.000000000000000,0.000000000000000,15.000000000000000,3000.000000000000000,-61.451511000000004,-24.930164999999999,-61.451500000000003,-24.930166669999998,"149",NA,NA,II,2017.000000000000000,7.000000000000000,llano,ausencia,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","1","0","1",OTF,NA,SI
22092036.000000000000000,0.200503195863753,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,6.392857143000000,4.770783504000000,7.874677975000000,37.430993180000002,28.000000000000000,367.899999999999977,21.126760560000001,"60.56338028",81.690140850000006,"0","100",NA,NA,0.000000000000000,0.000000000000000,4.000000000000000,800.000000000000000,-61.450380000000003,-25.020406999999999,-61.450416670000003,-25.020361110000000,"154",NA,NA,sin_categoria,2017.000000000000000,7.000000000000000,llano,ausencia,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","1","0","1",TF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,6.392857143000000,4.770783504000000,7.874677975000000,37.430993180000002,28.000000000000000,367.899999999999977,21.126760560000001,"60.56338028",81.690140850000006,"0","100",NA,NA,0.000000000000000,0.000000000000000,4.000000000000000,800.000000000000000,-61.450380000000003,-25.020406999999999,-61.450416670000003,-25.020361110000000,"154",NA,NA,sin_categoria,2017.000000000000000,7.000000000000000,llano,ausencia,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","1","0","1",TF,NA,SI
22092037.000000003725290,0.204660772927310,Responde,PCH,Chaco SemiÃ¡rido,22.000000000000000,4.955172414000000,2.944100531000000,5.407911238000000,30.527797679999999,29.000000000000000,817.399999999999977,73.239436620000006,"0",73.239436620000006,"0","0",NA,NA,0.000000000000000,0.000000000000000,15.000000000000000,3000.000000000000000,-61.449244000000000,-25.110648000000001,-61.449249999999999,-25.110638890000001,"159",sin_pendiente,NA,sin_categoria,2018.000000000000000,4.000000000000000,llano,presencia fuerte,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","0","0","1",OTF,NA,SI,PCH,Chaco SemiÃ¡rido,22.000000000000000,4.955172414000000,2.944100531000000,5.407911238000000,30.527797679999999,29.000000000000000,817.399999999999977,73.239436620000006,"0",73.239436620000006,"0","0",NA,NA,0.000000000000000,0.000000000000000,15.000000000000000,3000.000000000000000,-61.449244000000000,-25.110648000000001,-61.449249999999999,-25.110638890000001,"159",sin_pendiente,NA,sin_categoria,2018.000000000000000,4.000000000000000,llano,presencia fuerte,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,"0","1","0","0","0","0","0","1",OTF,NA,SI
